id_local;name;rating;total_ratings;reviews_sample;place_id;lat;lon;sentiment_score;top_strength;top_weakness;customer_profile;wait_time_friction;menu_gap;occasion_tag;value_for_money;establishment_type;subtype_category;review_stats;viability_index
40002293;"""RESTAURANTE TRAGALUZ MADRID";4.5;356.0;"Tragaluz ha sido toda una sorpresa.

Desde que entras al lobby puedes observar un espacio tranquilo, en armonía, con una decoración de estilo “masía” más tradicional, con cantos rodados enmarcados en las estanterías, luces tenues que crean una mayor sensación de confort.
El staff, servicial desde el minuto uno, te ofrecen guardar las prendas de abrigo.

Una vez entramos en la terraza cubierta, acristalada con estructura de hierro.
Muy bien adecuada para una velada tranquila, pero con mucho sabor.
Gastronómicamente hablando, la experiencia fue sin duda un viaje por el Mediterráneo, con mucho sabor y contraste.
Desde la croqueta de bogavante, pasando por el zucchine con parmesano, crudo de pez limon y deteniéndonos con Pappardelle Al Ragú De Rabo De Vaca para mí, uno de los platos más sabrosos, si no el que más.
La selección de vinos, desde un Godello, pasamos a un rosado para el crudo y terminamos con un tinto para la pasta.
Para concluir este viaje por el Mediterráneo, terminamos con un Coulant De Pistacho Con Helado De Nata y un intenso spresso Martini.
Todo ello guiados de la mano de Cruz, quien se encargó de que no faltara un solo detalle en durante la velada.
Tengo curiosidad por ir en verano y repetir.

Gracias,
Enrique R. | Superando expectativas desde el primer momento, todo gracias al profesionalismo de Cruz, quien nos atendió y cuidó de n todo momento. Lugar acogedor, barra interesante para ir a picar algo si no quieres sentarte en mesa. Repetiremos y recomendaremos sin dudarlo | Sinceramente tenía las expectativas muy altas con este sitio pero me ha decepcionado bastante. Los camareros son agradables pero siento que no hay intimidad ya que están todo el rato encima entre sirviéndote el vino, cambiando platos constantemente, preguntando si todo esta bien… prefiero sitios donde pueda tener una conversación sin interrupciones con el resto de comensales. Por otro lado creo que no merece la pena ir por la noche, todo esta oscuro y hay unos focos que son bastante incómodos si te dan en la cara, estoy segura de que de día el sitio es más agradable. Para finalizar pensaba que por los precios de la carta la comida sería de mejor calidad pero por ejemplo: la presa estaba bastante seca, dura y muy poco jugosa aunque la salsa muy buena (26€), la calidad del carpaccio de ternera era como el de cualquier supermercado (20€), las ostras chiclosas (6€ unidad) y la tarta de queso es de las peores que he probado aunque el aspecto era muy bueno sabía a plástico y nada a queso (9€). Me quedo con las croquetas de bogavante que estaban deliciosas (12€, 3 croquetas) y con los pappardelle al ragu de vaca (22€). | Quien no ha escuchado algo acerca de Tragaluz.  Pues hoy les he conocido desayunando.  Una terraza interior con mucho espacio y luz.  La atención amable. Correcta y rápidas.    La tostada de aguacate  muy generosa, algo inusual a los mini trocitos que te acostumbran a ver.  El café muy delicioso. Los pancakes suaves y correctos. Un sitio para recomendar sin pierde. | El sitio es un espectáculo, desde que entras en ese salón, parte del Hotel, con aire de club inglés, y ese comedor, con una luz diurna aportada por el patio de luces. La comida impresionante e imaginativa: hummus, alcachofas, y sobre todos la pasta italiana, además de carnes y pescados. Un 10.";ChIJk_mpdM8pQg0RV9m0EG2DmWk;40.42229474436058;-3.68917973971392;7.8;Ambientación y diseño del espacio;Relación calidad-precio inconsistente;Comensal cosmopolita y exigente;;;;;;;;32.64
40002513;BAR CAFETERIA AZCONA TWENTY;4.5;73.0;La cafetería Estilo es un sitio que merece la pena. La paella estaba deliciosa y los pescados que pedimos, realmente buenísimos. Todo muy bien preparado y con sabor casero. Ideal para comer bien sin complicaciones. | Hemos comido muy bien. El café excelente, la comida casera y el trato del personal muy amable. Un sitio agradable para repetir sin duda. | Lugar con buen ambiente, algo oscuro para mi gusto, con buena comida y calidad de ingredientes las hamburguesas buenísimas y las pizzas también..Precio como todas las hamburguesas gourmet que están de moda | Buen bar para tomar cervezas, ponen buenas tapas. | Deliciosa sorpresa en formato bar de toda la vida. Comida exquisita y genuinamente casera. Una merluza en salsa verde con almejas frescas en menú del día para quitarse el sombrero. Algunos restaurantes podrían aprender de locales más sencillos, pero donde el sabor lo dice todo.;ChIJGe2nLLYoQg0Rt5iWNxJYr_k;40.43342893245303;-3.6709366817955016;9.0;Calidad excepcional de la comida casera;Iluminación del local algo oscura;Comensal local busca menú;;;;;;;;37.48
40001848;RESTAURANTE VILLOLDO;4.6;416.0;"Villoldo

Villoldo es uno de esos sitios que pasan bastante desapercibidos en Madrid. Está en una calle tranquila de Lagasca y, de hecho, desde fuera casi ni se ve bien porque hay que bajar a un bajo. Pero una vez entras, la sensación cambia por completo. No es un espacio pretencioso ni llamativo, más bien al contrario. Tiene ese aire de casa cómoda donde las mesas están bien separadas, con mantel, y todo invita a cenar con calma.

Desde el primer momento la atención es muy cercana. Te cuentan las sugerencias fuera de carta, te avisan del precio y se nota que hay intención de que todo fluya fácil. La cocina va directa a lo clásico: platos tradicionales, sencillos y honestos, pero con un pequeño toque que los eleva. Probamos unos huevos con patatas y trufa que funcionaban muy bien y unas setas de temporada muy bien tratadas. Además, si vais dos, ellos mismos dividen los platos en cocina para compartir sin tener que hacerlo en la mesa.

La carta de vinos está bien pensada, con varias denominaciones de origen y opciones interesantes, y los postres son caseros y muy ricos. En conjunto es un restaurante que funciona muy bien para una cena en pareja o una comida tranquila de negocios. Cocina española tradicional, bien hecha, sin complicaciones y con un precio bastante razonable para la calidad que ofrecen. Un sitio sencillo y honesto que da gusto tener localizado. | Un lugar super acogedor, la atención es excelente y si comida, super deliciosa... Muy recomendado | Mi restaurante favorito en Madrid!
Cochinillo y Paletilla espectacular, se derrite en la boca. Nunca falla. | Sitio pequeño, oculto, con encanto elegante. Desde que tomas asiento sabes que vas a pasarlo genial. La comida fue excelente así como el servicio. Lo que más nos gustó fue: croquetas, alubias, ensalada de bonito, el cochinillo y el solomillo (top). | Fuimos por primera vez ayer sábado por recomendación de un amigo. La materia prima de calidad. La comida rica. El precio un poco elevado. El servicio: El camarero muy bueno. La mujer mayor bien. La otra camarera............Nos quedamos blancos y con ganas de contestar, pero en ese momento te pillan de sorpresa y te quedas con cara de tonto. Al final del segundo plato mi hija de 26 años nos estaba enseñando un vídeo de su abuela. El volumen normal y se acerca la camarera a decirnos que se han quejado unos clientes del móvil y que lo apaguemos. No nos lo creímos. Me hubiese apetecido decirle que en una mesa había una mujer riéndose a carcajadas. Evidentemente no me molestaba. Un EXCESO. Cuando nos íbamos, en la mesa de al lado, una pareja con un niño y su movil.................";ChIJ4brIXuooQg0RcCwq5fQ8zMk;40.436649723150126;-3.684177177881737;8.5;Calidad excepcional de la cocina tradicional y materia prima;Inconsistencia en el servicio y rigidez del personal;Parejas y profesionales maduros;;;;;;;;55.96
40001882;RESTAURANTE 29 FANEGAS;4.4;1347.0;"Para unas tapas bien, sin más. Ni bueno ni malo. Buen relación precio calidad.
destacar que cuando nos estábamos yendo el camarero se estaba sacando un moco!!! Que lo haga en privado por dios!! Que la gente lo ve y le da asco. (Le doy 3'5/5) sin más pero no volvería | Las raciones están bien pero solo eso. Correctas y sin nada que las diferencie. El local tiene una parte a pie de calle con mesas altas. El comedor está en el piso bajo. Subterráneo y con bastante olor a humedad. Sin luz natural es un poco claustrofóbico. Precios normales y personal amable. | Excelente relación calidad-precio. He comido y cenado allí innumerables veces y no ha perdido nada de calidad. Recomiendo especialmente su paella y arroz aunque la carne y las croquetas también están muy ricas | Bien.
La comida es correcta en cuanto a sabor. Cantidad bastante escasa.
El precio es algo elevado para la cantidad y calidad de los platos.
Lo mas recomendable la fritura de alcachofas y la tarta de manzana.
El servicio es bueno y atento. | Restaurante muy moderno y agradable, no muy grande aunque tiene un salón abajo con más capacidad. Tiene para comer desde ensaladas, raciones para compartir, pinchos y brochetas. Su cocina es una mezcla de varias, desde platos más mediterráneos hasta cocinas más orientales. El pincho de brandada de bacalao está espectacular. El de pollo asado me gustó menos: el pollo estaba un poco seco, la salsa que lleva encima es demasiado dulce, y la presentación un poco simple. El tataki de atún, decente. Bueno, pero los he probado mejores. En defintiva,una buena elección, y un gran servicio de sus camareros.";ChIJ3Rcbi-ooQg0RLjsLGTfSItQ;40.43624484612977;-3.683933962679426;6.5;Relación calidad-precio y servicio;Ambiente del sótano e higiene;Comensal local de raciones;;;;;;;;50.87
40001915;RESTAURANTE;4.8;17046.0;"En primer lugar, el chico que nos atendió fue Andrés, nos prestó un servicio excelente, ya que fue atento y correcto en todo momento. Nos encantó su trato.
Pedimos el pan con aceite y ali-oli, un buen entrante y acompañante durante el resto de la comida.
Además, nos añadieron gratuitamente una cremita de calabaza que estaba muy buena.
Como entrantes principales para compartir entre 2 personas elegimos las zamburiñas y el pulpo a la gallega.
Las zamburiñas han sido posiblemente las mejores que hayamos probado, vienen 6 unidades.
El pulpo a la gallega estaba bien, algo soso pero como entrante no disgustó.
Por último, como principal pedimos un arroz con secreto ibérico y setas. Viene una paellera entera para los dos, de hecho nos sobró y nos lo pusieron para llevar, estaba delicioso.
Y para finalizar la comida elegimos por recomendación del camarero Andrés, dos tartas de queso al horno que de todas las que hemos probado, pueden ser las mejores. Muy buenas y cremosas.
¡Sin duda repetiremos! | Todo excelente. Nos sentamos en una de las terrazas de afuera, lo cual recomiendo porque adentro es un poco pequeño. Hamid nos recomendó un poco que pedir porque estábamos perdidos y fue excelente. Pedimos el pulpo a la brasa de entrada que estaba delicioso, muy sabroso. Después un arroz con mariscos que tenía el socarrat perfecto y muchísimo sabor! Un éxito haber llegado por recomendación de Google y TikTok | Fuimos a cenar al restaurante Peñalver. El sitio es acogedor y el camarero fue muy amable. Pedimos gambón al ajillo (17€), que eran 6 gambones normalitos, muy pocos. El lomo bajo (27,50€) no era nada del otro mundo: un filete con patatas, una hoja de lechuga y un par de trocitos de ensalada, un plato básico.

La comida es la misma que encuentras en un mercado normal y cocinas en casa. Entiendo que hay que pagar al cocinero, al de la puerta y demás, pero hombre, tampoco es una comida que traigas de Dubái. Nos cobraron 14€ por una ensalada de dos tomates con cebolla. El pan y el aceite (2,40€) nos lo ofrecieron sin avisar que lo cobraban, y las cervezas a 4,20€ cada una. La cuenta final, 71,70€. Por calidad y cantidad, debería haber costado unos 30€ como mucho. Buen servicio, pero precios excesivos para lo que ofrecen. | Una experiencia espectacular en La Taberna de Peñalver. Desde el primer momento todo fue perfecto. Pedimos el arroz de bogavante y simplemente estaba exquisito. El sabor era intenso, profundo y lleno de matices, de esos platos que te recuerdan lo que es comer en un restaurante que cuida cada detalle de su cocina. El aroma del caldo al llegar a la mesa ya prometía mucho, y al probarlo confirmaba todo: un arroz perfectamente hecho, con un bogavante generoso y un fondo lleno de sabor que se queda en la memoria.
El ambiente del restaurante es precioso, elegante y muy acogedor, de esos lugares donde apetece quedarse disfrutando con calma. Todo está cuidado con gusto y se nota el cariño en cada detalle.
La atención fue impecable. Adam, Luis y Blanca nos atendieron con una amabilidad, cercanía y profesionalidad extraordinarias. Da gusto encontrar personas que transmiten tanta dedicación y pasión por lo que hacen.
Se nota cuando un restaurante pone corazón en todo: en la cocina, en el servicio y en el trato al cliente.
Sin duda, un lugar para volver y recomendar. Todo estaba riquísimo y la experiencia fue de diez. 😊 | Hace tiempo que quería probar este restaurante y, como a unos amigos les apetecía comer paella, decidimos venir. La verdad es que todos los platos estaban muy ricos y, como todo el mundo sabe, la paella es obligatoria.

La atención de Nelson fue excelente: siempre atento y cuidando todos los detalles. Sin duda, volveremos.";ChIJnx_fKOApQg0RlDK1xQwDUBI;40.42955328864884;-3.671240050626171;8.2;Atención al cliente personalizada y calidad de los arroces;Relación calidad-precio en platos básicos y entrantes;Parejas y grupos de ocio;;;;;;;;31.52
40002595;ALIMENTACION;4.7;10.0;"Muy buen lugar , gente encantadora y muchos productos | Me encanta, siempre están abiertos y me
Facilita la vida… voy literalmente todos los días | Gente encantadora. El local es chiquitito con lo que obviamente mucha variedad no puede haber, pero está muy bien organizado para incrementar las cosas que tienen al máximo posible. | No es justo reseñar mal un sitio que te saca de apuros un domingo a las 10:30 PM. No? | Hay de todo me encanta";ChIJIywu0LUpQg0Rge7D0C1ahLw;40.42565989498074;-3.663680264265258;9.5;Amplitud horaria y conveniencia;Espacio físico reducido;Vecino recurrente busca conveniencia;;;;;;;;38.07
40001983;LA FRUTERIA;4.8;40.0;"Todos los productos son de una calidad fantástica.
La atención siempre muy buena y los precios geniales. Además, comprando en las tiendas de barrio apoyas el comercio local que también es muy necesario en los tiempos que corren.
Muy recomendable. | Unos grandes profesionales, con una calidad de producto difícil de encontrar, solo superable por las grandes personas que son. Muchos años gastando sus productos en el bar familiar que teníamos y ahora lo hacemos a nivel particular. | Lo mejor de lo mejor. Desde que empecé a comprar fruta y verdura aquí jamás he vuelto a comprar nada en supermercados. Gran calidad y servicio atento y cercano. | Amabilidad y servicio estupendo. Calidad en sus productos. Sin duda repetiré y seguiré comprando en este establecimiento. | Muy buena la relación calidad precio, el frutero sabe elegir la fruta cuando le pides el grado de madurez de la fruta que quieres.";ChIJ90KuOaUoQg0R5d1VrAeTPdI;40.42320446123132;-3.673899986896533;10.0;Excelente relación calidad-precio y asesoramiento experto;Ninguna detectada en las reseñas;Vecino fiel que prioriza calidad;;;;;;;;61.75
40002006;RESTAURANTE INDIAN CUISINE TANDOORI STATION;4.6;5261.0;"Maravilloso restaurante, con una atención inmediata y muy eficiente.
La comida elaborada con mucho esmero y cariño,justo aderezo y cantidades magníficas,muy buena relación calidad precio.
A destacar su magnífico horneado del pollo en su punto justo, enormemente maravilloso y como no...sus fantásticos postres...memorable el helado de pétalos de rosa 🩷 y su tarta de chocolate 🍫.
Sin duda un imprescindible, gracias por haber hecho de mi cumpleaños un día fantástico | Habíamos estado ya hace 10 años en este restaurante. Fuimos ayer domingo, después de tanto tiempo y la experiencia volvió a encantarnos. Repitamos con el menú degustación, porque queríamos probar varias cosas, asique elegimos el menú que trae poco de muchas cosas. No sabría decir que de todo lo que probamos estaba más rico, todo muy bien cocinado, la carne muy jugosa, con sabores muy diferente pero todos muy buenos.
La atención también es buenísima, explican todos los platos, son rápidos en atenderte.
Por poner alguna pega, que no es, decir que de la degustación del postre el chupito de la crema de mango debería ser más grande, me quede con ganas de más ;-) | Un sueño cumplido 🤍🧡💚
La semana pasada mi pareja y yo tuvimos el privilegio de poder ir a este restaurante. Habíamos leído mucho sobre la historia de este establecimiento y del gran chef Nadeem, un auténtico genio e ingeniero de las especias y sabores; por lo que en una escapada a Madrid aprovechamos la ocasión.
Somos unos apasionados de la comida de India y Pakistán, pero jamás habíamos disfrutado esa gastronomía al nivel que ofrece Tandoori Station.
Una calidad de producto excelsa, un local con mucha personalidad y un servicio atento y amable. Se ve un gran trabajo por parte de todo el equipo, formado por auténticos profesionales, que están encantados de aconsejar y escuchar a sus clientes.
Recomendamos muchísimo sus platos cocinados al Tandoor, sobre todo el Murgh Ka Tikka (me emociono solo de pensar lo buenísimo que estaba). Es difícil quedarnos con un solo plato de todos los que probamos, pues todo estaba espectacular (Naan, ternera Madras, el helado, etc).
Gracias Tandoori Station por regalarnos tan delicioso viaje. Fue muy especial para nosotros vivir tal experiencia.
Os deseamos lo mejor con vuestra propuesta y esperamos volvernos a subir a vuestro tren muy pronto!! | Fuí con un amigo sin reserva previa y aún así nos asignaron una mesa, el personal estuvo muy atento en todo momento y aunque se nos presentó un pequeño inconveniente, sin problema nos ayudaron a solucionarlo. La comida estuvo deliciosa, pedimos de entrante Keema Samosa, de principal para compartir Murghi Ka Tikka Massala y Biryani de Langostinos y el Badami Naan que me dejó encantada, nuestro postre fué el  Mango Lassi. Cada plato fué riquísimo, sus texturas, sabores y presentaciones muy bien elaboradas.

El ambiente también es bastante agradable. | Por supuesto, lo mejor es siempre la compañía, pero dejando eso de lado para que pueda vivir otro día… el servicio es muy atento, la comida es rápida y muy sabrosa.
Muy recomendable venir y probar cualquier plato.
El aparcamiento es difícil.";ChIJk4LeObcoQg0R0b9ZqN9Iq-k;40.42982504955203;-3.670983389108703;9.7;Calidad culinaria y servicio excelente;Dificultad de aparcamiento;Parejas y aficionados gourmet;;;;;;;;33.21
40002139;HOTEL SUITES BARRIO DE SALAMANCA;4.3;415.0;"Hotel muy bien ubicado en el barrio de Salamanca. Tienes una parada de metro en poco más de 5' andando y el paseo de la castellana a 20'. Las habitaciones son muy amplias,en mi caso fue tipo apartamento que estaba muy bien,con una terraza agradable,cocina equipada,baño completo y unos café/té por cortesía del hotel.
La cama,de 1'80 muy cómoda y un sofá cama q abierto será de 1.50.
Desde que entras en recepción te hacen la estancia agradable.
Será un hotel q recomendaría y al que volveré. | el hotel es muy cómodo y está muy bien ubicado. La habitación amplia, como un apartamento con su cocina y su salón, cambiaría la bañera por una ducha pero la verdad que estaba muy limpio y confortable. Mención especial para el personal, sobre todo Andrés en recepción que nos ayudó en todo haciendo nuestra estancia mucho más agradable. El personal del desayuno maravilloso y el producto muy buena calidad. Volveremos | Perfecta la estancia en el hotel!
Magnífica ubicación en el mejor barrio de Madrid; habitaciones con todas las comodidades; y lo mejor de todo el personal del hotel, súper atentos y facilitándonos todo lo que necesitábamos en nuestra estancia; especial
Mención a Cristina que nos ayudó con las gestiones en la Embajada de EEUU, un 10!!!! | Estuve cinco noches. Excelente hotel, muy buenas habitaciones, buen luminosidad y vista a pulmón de manzana. Muy buena ubicación, buen servicio y generosos. Fue una excente experiencia para mi y mi mujer. Recomendable y volvere! | muy buena ubicación pero ya necesita una reforma. típico hotel 4 estrellas con todo el mobiliario viejo. Imposible dormir con el aire acondicionado o calefacción puesta por el ruido que hace";ChIJSw7zB-soQg0RyQ53Zb4ozt8;40.43636956722133;-3.685691994583873;8.2;Ubicación excelente y trato del personal;Instalaciones y mobiliario anticuados;Parejas y turistas internacionales;;;;;;;;58.75
40002872;ALIMENTACION;4.0;10.0;Tenían comidas muy interesantes y bien de precio. | Buen trato | Excelente atención siempre! | ¡Nunca entren a la tienda! ¡Un fraude! Pagamos 6,50 € por 6 botellas grandes de agua, que ni siquiera son divisibles entre seis, que costaban entre 1 y 1,50 € en un supermercado normal. Al pedir el cambio, insistieron en que era el precio correcto. | buen servicio;ChIJm0B5hycpQg0Rsj-938f40VY;40.43731684075612;-3.671623810171877;7.0;Atención al cliente y servicio;Percepción de precios abusivos;Consumidor de conveniencia local;;;;;;;;34.04
40002158;BAR LA ALIÑA;4.8;344.0;"Desde la calle se ve un bar bastante pequeño, pero tiene un salón abajo, no muy grande, pero está bien.
La comida no es un espectáculo, pero está buena, el servicio si bien es profesional, al estar en el sótano a veces cuesta localizarlo.
De la comida que probamos: las croquetas estaban buenas, cremositas; las setas me pareció muy escasa ración, literalmente 4 setas como se puede ver en la foto; la ensaladilla me gustó y la presentación bien; los huevos rotos hubiera preferido patata frita a panadera, pero bien; las berenjenas me gustaron, estaban en su punto perfecto.
Un sitio que está bien, pero sin más, en mi opinión. | En general bien sin ser nada especial.
Las croquetas bien pero no excelentes. Quizás lo mejor la berenjena y el cazón. La fritura variada en general bien....
Chipirones plancha bien con mucha guarnición, demasiada.
La tarta de queso como dijo el camarero casera de la pastelería.
Vino frío.
Pan caliente.
Invitan a chupitos y bombon.
73 € con un vino dos cervezas,tres medias raciones, una entera y postre al medio.
Barato pero nada especial. | Me encantó este lugar. Desde que llegamos nos atendieron súper bien, con una energía muy amable y un ambiente relajado que da gusto. La decoración es bonita y acogedora, un gusto.

La comida… increíble, todo estaba delicioso. Se nota que los ingredientes son de alta calidad y que le ponen cariño a lo que hacen. Pedí uno de sus platos más recomendados, sin duda me dejo con un super buena sabor de boca :).

El servicio fue rápido, siempre atentos, y sin ese sentimiento de que te quieren apurar para que te vayas. Además, los precios están muy bien para la calidad que ofrecen.

En resumen: buen ambiente, comida riquísima y gente que te atiende como si fueras de la casa. Volveremos por recomendación de mis suegros y por la carta que TODO ESTÁ INCREÍBLE 😍✨ | Me encanta este restaurante, es mi favorito. Me han atendido muy bien. Las costillas estan buenisimas!!!!! Os lo recomiendo | Cené con mi familia y todo fue muy bien. El salón para comer sentados es cierto que no es muy bonito, pero tanto el servicio como la comida fue espectacular por lo que merece la pena. Volvería sin duda. Aunque todo lo que pedimos me encantó. Tengo que reconocer que el entrecote estaba de espectáculo.";ChIJ1z6MxakpQg0R7t_i41mr_nk;40.43367879054568;-3.6775415227039305;8.2;Calidad del servicio y atención;Ambiente y ubicación del sótano;Grupos familiares y locales;;;;;;;;46.9
40002887;RESTAURANTE EDWARD;4.6;1359.0;"Lugar tranquilo, a 10 minutos andando del palacio real, cerca de latina y la puerta de Toledo. Tienen menú por 14€ con bebida y postre o cafe. Los platos bien servidos. En la barra te puedes tomar algo con buena tapa. Merece la pena visitarlo. | Comimos abundante y rico, el pan, lo cobraron … cosa que me sorprendió, nosotros venimos de Argentina, en nuestro país el pan NO se cobra, es de cortesía, y si se cobra se coloca como “cubierto” en la cuenta, eso por un lado no lo comentaron de antemano, asique atentos para cuando vayan futuros clientes y se los digan!
Por otro lado pedimos la cuenta y el mesero estuvo bastante tiempo sin venir a la mesa a cobrar hasta que nos levantamos y pedimos que nos cobren en la barra de la entrada, el mesero estaba charlando con gente en la parte de adelante…
La comida estuvo muy bien, más allá de la atención del mesero, una lástima. Ah! El vino, la copa de 3.30 estaba picado… estaba picante.. no me gustó.
Saludos | UN OASIS GASTRONÓMICO CASERO EN MADRID CENTRO
Excelente la propuesta gastronómica de Eduardo García, con un equipo que funciona tan sincronizado, que me recuerda a la excelencia de la Armada Española.
Serios y formales con las reservas para grupo, con lo complicado que resulta un comedor no muy espacioso.
El servicio de matricula de honor.
El menú sencillamente excelente. Éramos 10 y probamos todos los platos ofrecidos en el menú al pedir cada uno a su gusto.
Yo elegí, ensalada murciana, muy buena, fresca completa.
Los muslitos de pollo excelso, han preparado un sofrito de verduras que realzaba el sabor de los muslitos con toda su jugosidad.
El menú cuesta 14 euros, con bebida, pan, y postre. Inmejorable la relación de calidad y precio.
Cuantas estrellas adjudicadas a cocinas sin alma, deberían mirarse en la cocina casera tradicional como la de Eduardo.
Enhorabuena a propietario y equipo profesional. | Hemos ido a cenar un par de veces, genial para tomar unas cervezas y unas tapas, lo recomiendo! Excelente Servicio! | Local heredero del mítico bar restaurante Eduardo, más amplio y moderno que su predecesor, pero con la calidez y cercanía de siempre. La carta es muy amplia y resulta ideal a la hora de pedir raciones para compartir. Lo único que mejorar, por decir algo, serían los baños (las escaleras de acceso a la planta baja son bastante empinadas, no apto para sillas de ruedas).";ChIJpdTQ5tYnQg0RPPwWkqqBLVM;40.425500162739816;-3.666390049038399;8.2;Relación calidad-precio del menú;Inconsistencia en el servicio;Turistas y grupos locales;;;;;;;;43.67
40002367;ALIMENTACION;4.9;46.0;Una tienda de productos tradicionales pero gourmet, la atención es realmente espectacular, se nota que entienden y les gusta lo que hacen | Hice un encargo de 60 sobres de 100 grs al vacio de jamon, chorizo y lomo de bellota a través de una amiga. De momento, ni un solo sobre pesa 100 gramos. Todos entre 86 y 94 gramos, y eso incluye el plástico. | Son los mejores del barrio, atención de 10, Juan y los señores, atentos, amables y siempre con una sonrisa en la cara hasta cuando tienen mucho jaleo! Así da gusto entrar a un local. Por muchos años más. | Necesitaba SOBAOs el Macho. Ellos normalmente venden los paquetes individuales. Cuando fui por la tarde, poco antes de que cerraran, no les quedaban más. Llamaron al distribuidor para que les trajeran más al día siguiente. Yo además quería paquetes de 6. Al día siguiente por la mañana ya los tenían :) | He comprado alguna vez en esta tienda porque me gustan sus productos, pero quiero ahora, en esta situación tan difícil que estamos pasando,  expresar mi agradecimiento al pequeño comercio, mientras que los grandes no están respondiendo. Muchas gracias;ChIJH1Nb7bsoQg0Rp8aiRAUWJ0E;40.42856218948629;-3.674354289955613;8.0;Atención al cliente excepcional;Inexactitud en peso del producto;Consumidor local de proximidad;;;;;;;;41.01
40002550;ALIMENTACION MARTINEZ;4.7;23.0;"Por circunstancias de la vida dejé el barrio hace ya 40 años. Hoy he pasado y allí sigue la tienda de Gervasio como supervivientes de las tiendas de barrio donde conocen a todos sus clientes por su nombre, hoy en manos de sus hijas a quienes he tenido el gusto de saludar. Ha sido un rato entrañable. | Excelente calidad de productos. Buena gente, amables y muy profesionales. Una tienda de barrio como las de antes. De los que te llaman por tu nombre. Uno de los establecimientos Top del barrio. | Excelente calidad. Buena relación calidad-precio y tienes de todo. La atención estupenda!!!. Tu tienda de barrio de las que cada vez quedan menos. Merece la pena. | P!or calidad, por servicio y por precio, es el mejor súper del barrio. Y sobre todo, por la gente que trabaja allí. Muy atentos, muy profesionales y con mucho humor. No hay comparación con otros establecimientos. | Excelente relacion precio calidad. Trato muy amigable y familiar.
Gran variedad de productos de calidad y servicio a domicilio. Enhorabuena por vuestro esfuerzo.";ChIJg_mfj8goQg0RroFl4SzS-nk;40.43719904524325;-3.671740543388819;10.0;Trato personalizado y familiar;Ninguna debilidad reportada;Vecino local tradicional fiel;;;;;;;;37.64
40002668;BAR RAFAELA;4.4;146.0;"Siempre voy a merendar con mi abuelo a ese bar, sobre todo porque el dueño del bar nos conoce y es muy majo! ;) siempre me pido lo mismo. Además esta muy cerca de la Plaza de Toros de Las Ventas, por si te apetece tomar algo rápido es un sitio perfecto. El local es pequeño pero merece la pena visitar el local. Súper recomendable!!! ;) | El camarero está muy bueno | La terraza son mesas de aquella manera en la acera... Pero el personal es súper agradable y nos pusieron tapas ""sencillas"" pero abundantes, no estaba mal. Por lo demás un bar sin más. | Es un bar muy pequeñito pero tiene la magia de que te encuentras en familia.
El dueño, Chema, es un encanto, la cerveza está siempre bien tirada, los aperitivos ricos. En verano la terraza es muy agradable. | Terraza muy tranquila, de barrio.
Tiene las mejores patatas de Madrid 👌";ChIJbXHm_bUoQg0RXmvgwNakZXk;40.434008340593145;-3.6673347059281647;8.5;Trato personal y cercano del personal;Dimensiones reducidas del local;Público local y familiar;;;;;;;;52.68
40003046;FRUTERIA EN SU PUNTO;4.5;13.0;"Genial! El dueño es muy majo y hay un buen selección de comida - tanto fresca como seca | Magnífica frutería muy cerca de mi casa. Gran variedad de género, fresco y de gran calidad. Además son superamables. | Además de la fruta y verdura también tienen judías y garbanzos a granel. Me gustan las patatas fritas de bolsa y magdalenas que venden de un proveedor de Soria. Yashim es un buen trabajador y no te vende la fruta y verdura si no es de buena calidad. | Mi chica siempre me habló bien de ahi cuando estuvo de ayuda al dueño lastimosamente ya no estamos en el país. Gracias por darle apoyo a jennifer | Compré un pack de too good to go y vino todo podrido y roto. Esta aplicación es para evitar excedente no para pagar por lo que van a tirar a la basura.
No lo recomiendo.";ChIJtdZ_ZsooQg0RHAO7sgGiHkk;40.43537087602624;-3.6653792096588775;8.0;Calidad del producto y trato cercano del personal;Gestión deficiente de excedentes (Too Good To Go);Vecino local, comprador recurrente;;;;;;;;53.65
